surveyid,form_language,answer_time_90,answer_time_median,survey_name,form_test,survey_duration,userid,seed,survey_end_time,form_lang,creative,form_wave,shortcode,answer_time_min,version,survey_start_time,survey_created,answer_time_75,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,count_to_ten,cry_separated,decrease_stress,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo,seed_2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,37.9676,10.876,UNICEF Bebbo Serbia,,994.631,6654172784671140,360735338,2023-06-27 21:26:36.884000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,6.464,5,2023-06-27 21:10:02.253000+00:00,2023-06-01 17:32:18.599+00:00,18.7525,,Not sure,Yes,,6 to 12 months,Sofija,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,Wrong,Yes,,,,True,OK,Yes,Not applicable (child is less than 6 months old),,1-2 weeks,Once a day,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,Wrong,True,,,,"Ishrana, vežbe",,,Rarely,Rarely,No,Yes,Yes,Yes,Yes,No,,Almost always,Do not agree at all,Strongly agree,Mother,True,True,,True,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,22.258900000000008,12.359,UNICEF Bebbo Serbia,,572.301,6654383624594095,28679145,2023-06-26 16:16:39.438000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,7.049,5,2023-06-26 16:07:07.137000+00:00,2023-06-01 17:32:18.599+00:00,16.025000000000002,True,,,,2 to 4 years,Dalina,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,Wrong,,No,,,,,OK,,,,,,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Agree,Strongly disagree,,,Wrong,True,,,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Disagree,Other,,,True,,Disagree,Disagree,,True,"U redu, pozdrav",,,OK,Disagree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,30.75040000000001,12.93,UNICEF Bebbo Serbia,,2432061.857,6654383624594095,28679145,2023-06-26 16:06:52.430000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,7.657,4,2023-05-29 12:32:30.573000+00:00,2023-05-25 17:11:05.958+00:00,17.947,Wrong,,,"Yes, 1",2 to 4 years,Dalina,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,Yes,Wrong,,Yes,Yes,,University,,OK,,,Start,,,Yes,OK,OK,,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Smaller cities,Agree,Agree,,,Wrong,True,1,,35,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Other,,,True,,Strongly agree,Disagree,,True,"U redu, ocekujem Vas",,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,17.742800000000017,10.051,UNICEF Bebbo Serbia,,475.61,6674538769257121,719168957,2023-06-24 04:20:52.141000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.39,5,2023-06-24 04:12:56.531000+00:00,2023-06-01 17:32:18.599+00:00,11.955,True,,,,4 to 6 years,Aleksandra,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Agree,Strongly disagree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly agree,Mother,,,True,,Strongly agree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,25.636,10.2845,UNICEF Bebbo Serbia,,1126.627,6674538769257121,719168957,2023-05-25 12:09:56.761000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,6.604,3,2023-05-25 11:51:10.134000+00:00,2023-04-10 17:01:03.082+00:00,15.50525,,,Yes,"Yes, more than 1",0 to 6 months,Aleksandra,,If the 12-months-old cannot pick up very small objects,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,No,Yes,,University,True,OK,,Four,,,,Yes,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Strongly disagree,Strongly disagree,Wrong,True,,,2,,32,Woman,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Disagree,True,,,,,OK,Strongly disagree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,36.1852,11.95,UNICEF Bebbo Serbia,,2423162.504,6676346029066941,575955378,2023-06-28 20:25:21.707000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.139,4,2023-05-31 19:19:19.203000+00:00,2023-05-25 17:11:05.958+00:00,16.977,,,No,"Yes, 1",12 to 24 months,Ne želim da odgovorim,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,Yes,,True,No,,Yes,University,Wrong,OK,,Five,Start,,,Yes,OK,,OK,OK,Disagree,True,True,,True,True,True,True,Serbian,Disagree,Large regional centers,Strongly disagree,Strongly disagree,Wrong,True,,,1,,23,Woman,Rarely,Almost always,No,Yes,Yes,Yes,Yes,No,,Most of the times,Do not agree,Strongly agree,Other,Wrong,True,,True,Strongly agree,Agree,True,,,,,OK,Strongly disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,17.238000000000007,8.947,UNICEF Bebbo Serbia,,574.357,6676346029066941,575955378,2023-06-28 20:35:08.749000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.404,5,2023-06-28 20:25:34.392000+00:00,2023-06-01 17:32:18.599+00:00,10.414,,Yes,No,,0 to 6 months,Janja,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,,No,One,,Less than 1 week,Never,No,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly disagree,,Strongly disagree,Strongly disagree,Wrong,Wrong,,,,"Beba nije još uvek rođena, ali kada bude bila aplikacija će biti baš od koristi",,,Almost never,,No,No,No,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,True,True,,True,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,12.732800000000005,7.743,UNICEF Bebbo Serbia,,368.02,6683273248373944,3971369565,2023-06-27 16:40:13.050000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.937,5,2023-06-27 16:34:05.030000+00:00,2023-06-01 17:32:18.599+00:00,9.652,True,,,,4 to 6 years,Anđelija,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Other,,,True,,Strongly agree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,29.767,9.948,UNICEF Bebbo Serbia,,2431841.401,6683273248373944,3971369565,2023-06-27 16:33:52.561000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.062,4,2023-05-30 13:03:11.160000+00:00,2023-05-25 17:11:05.958+00:00,12.1795,Wrong,,,"Yes, 1",4 to 6 years,Andjelija,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,Yes,True,,Yes,Yes,,University,,OK,,,Start,,,No,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly disagree,Smaller cities,Strongly disagree,Strongly disagree,,,Wrong,True,2,,25,Woman,Almost never,,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Other,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Strongly disagree,,,,,,2
6686aa39-da7e-4731-87af-15acd0161ed9,,15.212400000000002,8.307500000000001,UNICEF Bebbo Serbia,,481.414,6708510799163407,491993149,2023-05-31 00:04:42.353000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.914,4,2023-05-30 23:56:40.939000+00:00,2023-05-30 13:44:27.621+00:00,11.18975,,,No,,6 to 12 months,Nikolina,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Confident,,,True,No,,,,True,OK,,Five,,,,No,,,,,Disagree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,Wrong,Wrong,,,,,,,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Agree,True,,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,23.817,10.251,UNICEF Bebbo Serbia,,2622.255,6708510799163407,491993149,2023-04-11 15:00:54.986000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.41,3,2023-04-11 14:17:12.731000+00:00,2023-04-10 17:01:03.082+00:00,13.07025,,,No,"Yes, 1",6 to 12 months,Nikolina,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Confident,Yes,,True,No,Yes,,University,True,OK,,Three,,,,No,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Agree,Agree,Wrong,Wrong,,,1,,25,Woman,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,Wrong,Wrong,,Wrong,Disagree,Agree,True,,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,35.5865,10.845,UNICEF Bebbo Serbia,,1754.824,6720002264691254,497461648,2023-05-11 15:39:38.391000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,7.064,3,2023-05-11 15:10:23.567000+00:00,2023-04-10 17:01:03.082+00:00,15.5145,,,No,"Yes, 1",12 to 24 months,Vasilije,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,Yes,,True,No,,No,University,True,OK,,Five,,,,Yes,OK,,OK,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Disagree,Village,Agree,Strongly disagree,Wrong,True,,,1,,25,Woman,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,20.313,8.738,UNICEF Bebbo Serbia,,623.685,6720002264691254,497461648,2023-06-09 13:51:01.447000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.304,5,2023-06-09 13:40:37.762000+00:00,2023-06-01 17:32:18.599+00:00,9.96,,,No,,12 to 24 months,Vasilije,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,,,True,No,,,,True,OK,,One,,,,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Agree,Strongly disagree,Wrong,True,,,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,No,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,14.6867,8.169,UNICEF Bebbo Serbia,,546.278,6757085297676172,784521074,2023-06-01 17:59:29.213000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.116,5,2023-06-01 17:50:22.935000+00:00,2023-06-01 17:32:18.599+00:00,10.449,True,Not sure,,,4 to 6 years,David,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,,True,,Yes,,,,,OK,Yes,,,3-4 weeks,2-3 times a week,Yes,,,,,Strongly agree,True,True,Wrong,True,True,,,,Strongly agree,,Agree,Strongly disagree,,,Wrong,True,,Ne,,,Most of the times,Most of the times,Yes,Yes,Yes,No,No,Yes,,Most of the times,Do not agree at all,Disagree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Agree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,22.489,9.067,UNICEF Bebbo Serbia,,648.746,6757085297676172,784521074,2023-05-02 08:21:29.347000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,5.317,3,2023-05-02 08:10:40.601000+00:00,2023-04-10 17:01:03.082+00:00,13.1015,True,,,"Yes, more than 1",4 to 6 years,David,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,True,,No,,Yes,Basic,,OK,,,,,,Yes,OK,,OK,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly agree,Smaller cities,Strongly disagree,Strongly disagree,,,Wrong,True,2,,28,Woman,Most of the times,Most of the times,Yes,No,Yes,Yes,No,Yes,,Rarely,Do not agree at all,Disagree,Mother,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Strongly disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,9.4057,7.019500000000001,UNICEF Bebbo Serbia,,538.142,6775233059157769,3231145714,2023-06-01 18:58:52.558000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.787,5,2023-06-01 18:49:54.416000+00:00,2023-06-01 17:32:18.599+00:00,7.829499999999999,True,Yes,,,2 to 4 years,Darija,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,Yes,,,,,OK,Yes,,,5-6 weeks,Several times a day,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Strongly disagree,Strongly disagree,,,Wrong,True,,"Da, sve",,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,19.6185,8.659,UNICEF Bebbo Serbia,,696.954,6775233059157769,3231145714,2023-05-02 08:48:46.944000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.6,3,2023-05-02 08:37:09.990000+00:00,2023-04-10 17:01:03.082+00:00,9.7835,,,No,"Yes, 1",12 to 24 months,Darija,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,No,,Yes,University,True,OK,,Five,,,,Yes,OK,,OK,OK,Strongly disagree,True,True,,True,True,True,True,Serbian,Strongly agree,Village,Strongly disagree,Strongly disagree,Wrong,True,,,1,,29,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Agree,True,,,,,OK,Strongly disagree,,,,,,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,42.677,13.264,UNICEF Bebbo Serbia,,950.807,6776709795697011,3594767695,2023-05-16 22:56:46.504000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.256,3,2023-05-16 22:40:55.697000+00:00,2023-04-10 17:01:03.082+00:00,20.6475,True,,,"Yes, more than 1",2 to 4 years,Sofija,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,True,,No,Yes,,Secondary,,OK,,,,,,No,OK,OK,,OK,Agree,True,True,True,True,True,,,Serbian,Agree,Smaller cities,Strongly disagree,Strongly disagree,,,Wrong,True,3,,32,Woman,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly agree,Mother,,,True,,Strongly agree,Disagree,,True,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,22.3499,10.214,UNICEF Bebbo Serbia,,647.871,6776709795697011,3594767695,2023-06-15 16:37:03.803000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,6.608,5,2023-06-15 16:26:15.932000+00:00,2023-06-01 17:32:18.599+00:00,16.278750000000002,,,Yes,,0 to 6 months,"Petra,Sofija,Luka",,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,,Five,,,,Yes,,,,,Disagree,True,True,,True,True,True,True,,Strongly disagree,,Strongly disagree,Strongly disagree,Wrong,True,,,,,,,Rarely,Almost always,No,Yes,Yes,No,Yes,Yes,,Almost always,Do not agree at all,Strongly disagree,Mother,True,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,30.868,13.812,UNICEF Bebbo Serbia,,31410.035,6780057905354863,1548470061,2023-05-05 05:07:47.109000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,8.51,3,2023-05-04 20:24:17.074000+00:00,2023-04-10 17:01:03.082+00:00,18.6305,Wrong,,,"Yes, more than 1",4 to 6 years,Nart,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,True,,Yes,No,,University,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Other,Strongly agree,Village,Strongly disagree,Agree,,,Wrong,True,7,,44,Woman,Most of the times,Almost always,Yes,No,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Other,,,True,,Strongly agree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,64.94130000000003,12.8715,UNICEF Bebbo Serbia,,56708.245,6780057905354863,1548470061,2023-06-06 05:56:18.273000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,7.925,5,2023-06-05 14:11:10.028000+00:00,2023-06-01 17:32:18.599+00:00,23.92125,,,No,,6 to 12 months,Nart,,If the 12-months-old cannot pick up very small objects,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,Yes,,,,Wrong,OK,,One,,,,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly agree,Wrong,True,,,,,,,Almost always,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Other,Wrong,Wrong,,Wrong,Strongly agree,Agree,Wrong,,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,104.9507,10.0145,UNICEF Bebbo Serbia,,24806.781,6780922918594274,3319119228,2023-06-26 13:07:56.863000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.933,5,2023-06-26 06:14:30.082000+00:00,2023-06-01 17:32:18.599+00:00,29.1355,True,,,,4 to 6 years,Ana,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Not confident,Not confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,No,Yes,,Rarely,Do not agree,Disagree,Mother,,,Wrong,,Strongly disagree,Strongly disagree,,True,,,,OK,Strongly disagree,,,,,No,1
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,18.057,8.335,UNICEF Bebbo Serbia,,2446800.681,6780922918594274,3319119228,2023-06-26 06:14:21.584000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,4.889,4,2023-05-28 22:34:20.903000+00:00,2023-05-25 17:11:05.958+00:00,10.291,True,,,"Yes, more than 1",4 to 6 years,Ana,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,Yes,True,,No,,Yes,Secondary,,OK,,,Start,,,Yes,OK,,OK,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Large regional centers,Agree,Agree,,,Wrong,True,3,,33,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Disagree,Mother,,,Wrong,,Disagree,Agree,,True,,,,OK,Agree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,23.13360000000002,8.798,UNICEF Bebbo Serbia,,581.21,6788487721181068,670091717,2023-06-19 19:08:57.739000+00:00,serbian,Ad1_Serbia,1.0,bebborsendeng,6.869,5,2023-06-19 18:59:16.529000+00:00,2023-06-01 17:32:18.599+00:00,12.8225,,,No,,12 to 24 months,Stevan,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,,One,,,,Yes,,,,,Disagree,True,True,,True,True,True,True,,Disagree,,Agree,Agree,Wrong,True,,,,,,,Almost never,,Yes,Yes,No,Yes,Yes,Yes,,Almost always,Do not agree,Disagree,Mother,True,True,,Wrong,Disagree,Agree,True,,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,31.0316,10.491,UNICEF Bebbo Serbia,,20817.83,6788487721181068,670091717,2023-05-19 18:30:48.346000+00:00,,Ad1_Serbia,0.0,bebborsbaseserb,7.503,3,2023-05-19 12:43:50.516000+00:00,2023-04-10 17:01:03.082+00:00,14.7595,,,Yes,"Yes, 1",0 to 6 months,Maja,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,Yes,,Secondary,True,OK,,One,,,,Yes,OK,OK,,OK,Disagree,False,True,,True,True,True,True,Serbian,Strongly agree,Village,Agree,Agree,Wrong,True,,,2,,36,Woman,Almost never,,No,Yes,Yes,No,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,True,True,,True,Strongly agree,Agree,Wrong,,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,32.703,12.29,UNICEF Bebbo Serbia,,1016.079,6810425088984782,1792451925,2023-05-11 18:31:15.348000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,3.955,3,2023-05-11 18:14:19.269000+00:00,2023-04-10 17:01:03.082+00:00,18.1125,Wrong,,,"Yes, 1",4 to 6 years,Nadja,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Confident,Yes,True,,No,Yes,,Secondary,,OK,,,,,,No,OK,OK,,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Capital,Strongly disagree,Disagree,,,Wrong,True,2,,30,Man,Rarely,Most of the times,No,No,Yes,No,Yes,Yes,,Most of the times,Agree,Agree,Father,,,True,,Disagree,Disagree,,True,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,18.7608,10.27,UNICEF Bebbo Serbia,,541.71,6810425088984782,1792451925,2023-06-09 13:34:33.629000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.34,5,2023-06-09 13:25:31.919000+00:00,2023-06-01 17:32:18.599+00:00,12.026,True,,,,4 to 6 years,Jovan,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Agree,Disagree,,,Wrong,True,,,,,Rarely,Almost always,Yes,No,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Agree,Father,,,True,,Disagree,Disagree,,True,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,14.590800000000003,8.281,UNICEF Bebbo Serbia,,373.673,6818379941509749,3936659649,2023-06-20 13:45:55.380000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,5.337,5,2023-06-20 13:39:41.707000+00:00,2023-06-01 17:32:18.599+00:00,10.4235,Wrong,,,,4 to 6 years,Nevena,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child shows signs of taking responsibility,Confident,Confident,,Wrong,,Yes,,,,,,,,,,,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Agree,Strongly disagree,,,Wrong,True,,,,,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Disagree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,16.64,9.83,UNICEF Bebbo Serbia,,735.99,6818379941509749,3936659649,2023-05-21 12:59:30.892000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,5.739,3,2023-05-21 12:47:14.902000+00:00,2023-04-10 17:01:03.082+00:00,13.568,True,,,"Yes, 1",4 to 6 years,Lazarica,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child shows signs of taking responsibility,Very confident,Confident,Yes,True,,No,Yes,,University,,OK,,,,,,No,OK,OK,,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Capital,Agree,Strongly disagree,,,Wrong,True,4,,45,Woman,Most of the times,Most of the times,Yes,Yes,Yes,No,Yes,No,,Most of the times,Do not agree,Disagree,Mother,,,True,,Disagree,Disagree,,True,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,32.342699999999994,14.602,UNICEF Bebbo Serbia,,1326.842,6821954547817933,792216479,2023-05-16 19:32:49.396000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.63,3,2023-05-16 19:10:42.554000+00:00,2023-04-10 17:01:03.082+00:00,20.038,True,,,"Yes, 1",2 to 4 years,Aksentije i Darija,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Confident,Not confident,Yes,Wrong,,Yes,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Disagree,Village,Agree,Agree,,,Wrong,True,5,,34,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly agree,Mother,,,Wrong,,Disagree,Agree,,True,Ne razumem kako mogu upotrebiti novac sa kartice,,,OK,Disagree,,,,,,2
